tweet,label
"Relawan Covid garda terdepan dorong warga disiplin protokol kesehatan #GanjilGenapPerparahCovidDKI
 https://nasional.okezone.com/read/2020/09/05/337/2273062/relawan-covid-19-garda-terdepan-dorong-warga-disiplin-protokol-kesehatan …",1
"Kapolsek Kemangkon IPTU Damar Iskandar S.H, melaksanakan Sambang di desa Karangtengah. Sampaikan Pesan Kamtibmas serta Sosialisasikan Penerapan Protokol Kesehatan Pencegahan Virus Covid-19
Senin, (07/09/2020).  pic.twitter.com/KaVYJPZe0W",1
"Sukoharjo Menuju Adaptasi Kebiasaan Baru
.
Patroli Gabungan TNI Polri dan Pemkab Sukoharjo imbau warga masyarakat untuk tetap patuhi protokol kesehatan demi mencegah penyebaran Virus Covid-19.
.
#DisiplinLakukan3M pic.twitter.com/3SdH8YMTNX",1
"Panit Bimas Polsek Gamping-Iptu Ponidi beserta anggota telah melaksanakan kegiatan himbauan pencegahan covid 19 di depan BANG BNI  antara lain.

1. Menyampaikan Peningkatan Disiplin dan Penegakan Hukum Protokol…  https://www.instagram.com/p/CE0zRuojVxp/?igshid=jng4gyq2mu6y …",1
"Tidak perlu terlalu jauh ngomongin visi misi, taati protokol covid-19 saja gak mau ...
 https://banten.bisnis.com/read/20200809/421/1276954/kasus-covid-19-kembali-naik-gubernur-banten-wacanakan-sanksi-pelanggar-protokol-kesehatan …",0
"Halo sobat HI,
Mungkin sudah pada tahu kan kalo kasus covid-19 ini terus meningkat di Indonesia. Jangan lengah ya, tetap patuhi protokol kesehatan dan selalu memakai masker jika beraktivitas di luar rumah. 
.
Stay healthy 🙂
.
#covid19 #health #haloindonesia #indonesia #news pic.twitter.com/8ztemOLSjy",1
"Sukoharjo Menuju Adaptasi Kebiasaan Baru
.
Patroli Gabungan TNI Polri dan Pemkab Sukoharjo imbau warga masyarakat untuk tetap patuhi protokol kesehatan demi mencegah penyebaran Virus Covid-19.
.
#DisiplinLakukan3M pic.twitter.com/dbWSYuRWah",1
"Personil Unit Turjawali Sat Lantas Polres Binjai memberikan himbuan kpd masyarakat dan pengemudi ranmor yg berada di Pajak Bundar utk ttp menjaga protokol kesehatan, jaga jarak, selalu gunakan masker, utk mencegah penyebaran pandemi covid 19.  pic.twitter.com/GFWKwM10gn",0
"Penegakan Perwali Nomor 43 tahun 2020 tentang penegakan hukum protokol COVID-19 beserta sanksinya dimulai hari ini, Senin 7 September 2020.
#headlinekaltim #kaltim #samarinda #covid_19 https://headlinekaltim.co/wawali-samarinda-pastikan-jam-malam-mulai-berlaku-hari-ini/ …",1
"Penting!
Alat Pelindung Diri (APD) medis. Sesuai dengan protokol penanganan Covid-19.
.
Maka, PT 3S Indonesia, distributor Multi One Plus yang mendistribusikan APD ini ke seluruh Indonesia. Rumah sakit, klinik,…  https://www.instagram.com/p/CE0y82rplAS/?igshid=mjq01x01w6zo …",1
"Warga Jakarta harus benar-benar mematuhi protokol kesehatan pencegah COVID-19. Soalnya, kurva COVID-19 Jakarta masih menanjak dan penyebarannya dilevel menguatirkan. Positivity rate COVID-19 di Jakarta tergolong tinggi karena di atas rata-rata dunia. 😖  pic.twitter.com/Gm7t3ZFsrU",0
"Abaikan Protokol Kesehatan Covid-19 Jelang Pilkada, Mendagri Tegur 51 Kepala Daerah  https://portalsulawesi.id/abaikan-protokol-kesehatan-covid-19-jelang-pilkada-mendagri-tegur-51-kepala-daerah/ …",0
"Bawaslu juga meminta ketegasan dari kepolisisan, TNI-Polri, Satpol PP, Mendagri hingga Satgas covid-19 untuk menertibkan kepatuhan masyarakat terhadap protokol kesehatan. #Pilkada2020",1
"Warga Jakarta harus benar-benar mematuhi protokol kesehatan pencegah COVID-19. Soalnya, kurva COVID-19 Jakarta masih menanjak dan dalam level menguatirkan dalam penyebarannya. Positivity rate COVID-19 di Jakarta tergolong tinggi karena di atas rata2 dunia. ⁦@aniesbaswedan⁩ pic.twitter.com/hBzWjFXlRh",0
"Anggota laksanakan Patroli Dialogis di kantor kecamatan dan himbau warga dan petugas untuk tetap terapkan Protokol Kesehatan cegah Covid-19.

@polres_wonogiri
#polreswonogiri  https://www.instagram.com/p/CE0y16fFc4q/?igshid=kdsgtkvac3ek …",1
"Personil Unit Turjawali Sat Lantas Polres Binjai memberikan himbuan kpd masyarakat dan pengemudi ranmor yg berada di Pasar Kebun Lada utk ttp menjaga protokol kesehatan, jaga jarak, selalu gunakan masker, utk mencegah penyebaran pandemi covid 19.  pic.twitter.com/eC2wHHsPmf",0
Setiap beraktifitas di luar rumah ingat 3 M sesuai protokoĺ kesehatan untuk memutus mata rantai covid 19  pic.twitter.com/XCpaC1wvqU,1
Bersama tiga pilar memberikan himbauan protokol kesehatan dg 3 M untuk cegah covid 19  pic.twitter.com/fzWwpHIyP0,1
"Separuh Balon Pilkada Diduga Langgar Protokol Kesehatan

Semua melanggar.
Tak ada satu pun calon yg mematuhi protokol kesehatan.

Jika nnti covid ini tak terkendali,jgn salahkan masyarakat...kalian pemerintah yg tak becus!!!

Sebaiknya TUNDA Pilkada!!!

 https://republika.co.id/berita/qg9hct328/separuh-balon-pilkada-diduga-langgar-protokol-kesehatan …",0
"Giat personil Unit Turjawali Sat Lantas Polres Binjai memberikan himbuan kpd masyarakat yg berada di Lapangan Merdeka Kota Binjai utk ttp menjaga protokol kesehatan, jaga jarak, selalu gunakan masker, utk mencegah penyebaran pandemi covid 19.  pic.twitter.com/NeGjXnBMAz",1
"#Repost @humaspoldajatim @download.ins
---
Menuntaskan Pandemi Covid-19 bukan hanya tugas pemerintah. Peran rakyat melaksanakan Protokol kesehatan juga di perlukan. Warga dan Pemerintah haru Solid.

Ayo dulur ojo lali gawe masker 
maskerku menyelamatkanmu, maskermu menyelamatkan  pic.twitter.com/lkYebVkxJu",1
"Bripda Ade Cahyo Bhabinkamtibmas Desa Sumbersuko laksanakan razia penertiban dan himbauan Pemakaian Masker, dalam rangka Implementasi Inpres No. 6 tahun 2020, tentang Peningkatan Disiplin dan Penegakan hukum Protokol kesehatan guna pencegahan penyebaran Covid-19, di Ds Sumbersuko  pic.twitter.com/Cer08Q2YZU",0
"Tetap waspada dan terapkan protokol kesehatan pencegahan COVID-19 walaupun terdapat penurunan jumlah kasus di Mesir.

Konsultasi kesehatan online di tautan  http://s.id/timmedis . 

Hotline: +201060426778

#staysafe
#bersamalawancovid19
#NegaraMelindungi
#KBRICairo pic.twitter.com/KSLstRFxXS",1
"Personil Gabungan TNI, Polri dan Satpol PP Kab Gowa melaksanakan Penegakan Disiplin Protokol Kesehatan Covid-19 Wilayah Kab. Gowa  yang di pimpin oleh Ipda Anwar (Kanit Turjawali Polres Gowa)  pic.twitter.com/yn9i4iNyxd",1
"Kalo karena kena covid tanpa melanggar protokol sih ga kenapa2 yan malah dirujuk sampe sembuh
Yg dipermasalahin itu melanggar protokol knowingly, ga lapor, putting people at risk, dan bahkan sampe nularin ke karyawan2 lain
Sampe skrg aja masi blm selesai tracingnya",0
PATUHI PROTOKOL KESEHATAN GUNA MENCEGAH PENYEBARAN COVID 19...  pic.twitter.com/vM8ecfhRIP,1
"Lagian pandemi gini kok fokusnyabke sektor pariwisata sih ?
Jelas2 kalo pariwisata itu bnyk kerumunan, rentan penularan covid, protokol jg rentan fail di sana, krn orang2 asyik liburan.
Bingung gue sama pemikirannya 😂

Gak ada sektor lain ya emangnya yg bs ditingkatkan? 😂😂",0
"Ngapunten e Pak Ganjar @ganjarpranowo , apakah pelayanan seperti ini sudah sesuai protokol kesehatan? Ini di Dindukcapil Kabupaten Demak. Matur suwun.  pic.twitter.com/tfF93KzlR3",0
"Utamakan Protokol Kesehatan Dimanapun Kita Berada
#DisiplinLakukan3M pic.twitter.com/WVO5ssy4Qk",1
Dengan tetap maematuhi protokol kesehatan yang ada. Kami melaksanakan giat PAM untuk Pelaksanaan Seleksi Kompetensi Bidang (SKB) Formasi CPNS Tahun 2019 Provinsi Lampung. Pelaksanaan SKB dilaksanakan di Kampus ITERA. (7/9/20).  pic.twitter.com/kWPiz4S6ck,1
"Ayo Pakai Masker

Patuhi Protokol Kesehatan Lur
Terapkan 3M

#jawatimurbermasker
#polrilawancorona
#PolisiBanyuwangi
#Polsekgambiran1
#PolsekGambiran  https://www.instagram.com/p/CE0901RFzaE/?igshid=6mpldqhos27s …",1
"Disiplin Protokol Kesehatan Demi Kesehatan Bersama
#DisiplinLakukan3M pic.twitter.com/05N61NlwWO",
"Adaptasi kebiasaan baru di masa pandemi covid 19, personil Polsek kota baru melaksanakan kegiatan rutin berjemur bersama setelah pelaksanaan apel pagi dan diwajibkan menerapkan disiplin protokol kesehatan dalam beraktivitas
#protokolkesehatan  pic.twitter.com/T1BfEc4DLN",1
Sambang dan berikan himbauan kepada Satpam Bpr Bank surya yudha agar tetap waspada dan taati protokol kesehatan  https://www.instagram.com/p/CE09ytrpq8E/?igshid=a0wyf2mdsmpb …,0
"Utamakan Protokol Kesehatan Dimanapun Kita Berada
#DisiplinLakukan3M pic.twitter.com/Ji6yUXqmsi",1
Kok pada ga ngikutin Protokol Kesehatan nih emak2,0
Guru SDN 1 Alue Ie Mierah Diminta Pantau Protokol Kesehatan ke Peserta Didik  https://monologis.id/nusantara/guru-sdn-1-alue-ie-mierah-diminta-pantau-protokol-kesehatan-ke-peserta-didik#.X1XmQEm5L58.twitter …,0
Pakta integritas kepatuhan protokol kesehatan untuk mencegah pelanggaran aturan.  http://republika.co.id/berita//qga33v428/kpu-diminta-buat-pakta-integritas-calon-patuhi-protokol …,-1
"Bhabinkamtimas Kelurahan Jatingaleh Polsek Candisari Brigadir S Munir bersama Seklur, Kesos  melaksanakan Patroli PKM dan menyampaikan himbauan Protokol Kesehatan dalam kehidupan sehari hari. 

@DivHumas_Polri @poldajateng_ #AyoMaskeran #KotaSemarangBermasker pic.twitter.com/lKugx4zF5O",1
"Ngapunten e Pak Ganjar @ganjarpranowo , apakah pelayanan seperti ini sudah sesuai protokol kesehatan? Ini di Dindukcapil Kabupaten Demak. Matur suwun.  pic.twitter.com/QubkcqMghQ",0
"Sukses selalu 👍👍👍
Tetap patuhi protokol kesehatan",1
Pelayanan Polsek Parang Kepada Masyarakat Desa Nglopang Yang Melaporkan Kehilangan Buku Rekening Bank Bri. Kegiatan Di Laksanakan Dengan Protokol Kesehatan Guna Pencegahan Dan Penanggulangan Corona Virus Disease…  https://www.instagram.com/p/CE09YUFB4uq/?igshid=1jurpqzna5nuv …,1
"Khofifah mengatakan, Berbagai penyiapan protokol kesehatan harus berseiring dengan upaya membuka wisata terutama yang berbasis alam (Khofifah Gubernur Jatim)",1
"Berbagai penyiapan protokol kesehatan harus berseiring dengan upaya membuka wisata terutama yang berbasis alam, tutur Khofifah [Khofifah Indar Parawansa]",1
"Banyak Paslon Abaikan Protokol Kesehatan, Relawan Uji Swab, Appi Paling Patuh di Makassar  https://ift.tt/3bAz4l2 ",0
Pasangan Asmin Laura Hafid – Hanafiah Dikawal Iring-iringan dengan Penerapan Protokol Kesehatan  https://ift.tt/35bnM5g ,1
"Khofifah mengungkapkan meskipun semua tempat wisata sudah mulai dibuka, Ia berharap pengelola tetap disiplin menerapkan protokol kesehatan [ Gubernur Jawa Timur ]",0
"Bukan Hanya Tugas Pemerintah, Peran Rakyat Melaksanakan Protokol Kesehatan juga diperlukan
#DisiplinLakukan3M",1
"Iya, penguatan ekonomi melalui go food atau kita bisa datang ke penjualnya tetapi dengan protokol kesehatan yang baik dan benar.",1
Untuk penerbangan local nggak masalah. Bisa membantu menghidupkan kembali perkenomonian di daerah. Terbang sesuai protokol kesehatan.,1
"Mari kakak yang masih mengabaikan protokol kesehatan, kuotanya sisa 1.100 lagi nih! Hari Senin harga naik!  https://twitter.com/CNNIndonesia/status/1302875102854348802 …",0
Jangan lupa ya sobat lantas tetap terapkan protokol kesehatan  pic.twitter.com/UcsKeqiOn4,0
"Namanya juga ""mematuhi protokol kesehatan"" 🤭",0
Ayo patuhi Protokol Kesehatan #DisiplinLakukan3M,1
Pelni maksimalkan layanan penumpang dengan protokol kesehatan ketat  http://industri.kontan.co.id/news/pelni-maksimalkan-layanan-penumpang-dengan-protokol-kesehatan-ketat … #Industrijasa,1
"Ratusan Warga Sidoarjo Bermalam di Kuburan, Jalani Sanksi Langgar Protokol Kesehatan
 https://youtu.be/1D0NWlpFsQ4 ",0
"Mari kita lindungi diri kita dengan tetap mematuhi protokol kesehatan yang telah ditentukan oleh pemerintah, guna keselamatan kita bersama
#DisiplinLakukan3M",1
Patuhi protokol kesehatan,1
"Sampai orang2 bermental lemah yg cuma banyak bacot, sok kuat, sok kritis bahwa pandemi ini konspirasi lah, boongan lah, dan orang2 masa bodo dgn alasan sepele apapun shg tidak mau melakukan protokol kesehatan ""sadar""... entah kapan itu.. 😑😑😑",0
serta mensosialisasikan peraturan walikota No. 26 Tahun 2020 tentang penerapan disiplin dan penegakan hukum protokol kesehatan dalam rangka percepatan penanganan corona virus disease 2019 dan pemulihan ekonomi di Kota Palangka Raya.,1
"Kerennn @IndonesiaGaruda @AttaHalilintar dan bpk MenHub @kemenhub151 protokol kesehatan dgn new normal as our lifestyle now until then. Btw, @AttaHalilintar Alhamdulillah sdh tiba di Bali utk jumpa #CalonBojo @aurelhermansyah",1
"Hari ini, sejumlah sekolah di Jateng seperti Tegal, Temanggung & Wonosobo melaksanakan simulasi pembelajaran tatap muka dengan protokol kesehatan ketat.

Simulasi dilakukan dengan jumlah 100 siswa sesuai aturan Pemprov dan akan dievaluasi setelah berlangsung selama dua minggu.  pic.twitter.com/PcrF8BLON3",1
Polres sergai laksanakan pendisiplinan protokol kesehatan  pic.twitter.com/IeHDuy6t9R,0
Gubernur Papua Barat: Pemprov Godok Rapergub Sanksi Penerapan Protokol Kesehatan  https://papuakita.com/papua-barat/gubernur-papua-barat-pemprov-godok-rapergub-sanksi-penerapan-protokol-kesehatan.html …,1
Personil Polsek Banjarbaru Barat Ingatkan Petugas Parkir Agar Jaga Harkamtibmas Dan Protokol Kesehatan  https://banjarbaru.kalsel.polri.go.id/personil-polsek-banjarbaru-barat-ingatkan-petugas-parkir-agar-jaga-harkamtibmas-dan-protokol-kesehatan/ …,0
Bhabinkamtibmas Kelurahan Pakintelan Arjun Inspektur Polisi satu Siswa di melaksanakan patroli wilayah dalam rangka sambang desa sekaligus bertatap muka dengan petugas kebersihan lingkungan Kelurahan bapak sukur guna menyampaikan pesan tentang protokol kesehatan dari Pemerintah.  pic.twitter.com/P7UOfN2FZv,1
Polres Batubara Gelar Sosialisasi SOP Protokol Kesehatan  https://metro24.co/polres-batubara-gelar-sosialisasi-sop-protokol-kesehatan/ …,1
"Yadooommmmmm, kan siang2 jadi ngebacot gini, karna ga suka aja, ada public figure lagi cari uang, menyuarakan protokol kesehatan soal kesehatan loh ini di bandara, kok bisa2nya jadi tranding dan itu isinya kebanyakan hujatan",0
"Salah doong, jelas2 kuncinya di pariwisata. Buka tempat wisata, terapkan protokol kesehatan. Haduhh. Inget2 pak, ekonomi kita otw nyungsep paaak. Padahal insentif yg waktu itu udh bagus tuh pak.",0
buat contoh kalau warga indonesia harus ikuti protokol kesehatan kali,0
"Presiden menerbitkan Inpres No. 6 th 2020 yg ditujukan pada sejumlah menteri, Panglima TNI, Kapolri, kepala lembaga serta gubernur, bupati dan wali kota agar bersama-sama melakukan pengawasan protokol kesehatan di masyarakat
#GanjilGenapPerparahCovidDKI https://www.antaranews.com/berita/1706474/perketat-disiplin-protokol-kesehatan-presiden-terbitkan-inpres …",1
"Pelayanan Masyarakat Desa Trosono Dan Desa Ngunut Yang Mengajukan Permohonan Skck. Kegiatan Di Laksanakan Dengan Protokol Kesehatan Guna Pencegahan Dan Penanggulangan Corona Virus Disease 2019.
.
@dolan_magetan…  https://www.instagram.com/p/CE08kJTBLSU/?igshid=ot8ayx6wrh4n …",1
"Setiap K/L-BUMN-Pemda wajib terapkan Protokol Kesehatan ketat dgn segala sanksinya, wajib introdusir Bahan Herbal penambah daya tahan tubuh, terapkan pergiliran kegiatan utk Jarak & Hindari Kerumunan, sampai th 2021 Vaksin siap diterapkab scr massal di seluruh wilayah NKRI.",1
"Ayo Disiplin Protokol Kesehatan
#DisiplinLakukan3M",1
"Done,.. I've followed all. thanks yaaa Finsensia

Ini menjadi perhatian kita semua utk taat pda protokol kesehatan, jika pandemik ini lamban ditangani maka konsekuensinya pertumbuhan ekonomi yg sebelumnya pda tahun 2019 5,02% & pda APBN 2020 ditargetkan 5,3% bisa terancam gagal",1
"Sayangi semua terapkan protokol kesehatan karena virus masih ada
@POLRES_BANDUNG  https://www.instagram.com/p/CE08hllh84A/?igshid=1beune20ygxtw …",1
@null KPU Minta Semua Paslon Pilkada Teken Komitmen Patuh Protokol Kesehatan Tandatang   https://nasional.okezone.com/read/2020/09/07/337/2273774/kpu-minta-semua-paslon-pilkada-teken-komitmen-patuh-protokol-kesehatan …,1
Siap patuhi Protokol Kesehatan #DisiplinLakukan3M,1
"Langgar Protokol Kesehatan, Mendagri Semprit 50 Kepala Daerah 

@kemendagri #TitoKarnavian #ProtokolKesehatan #KepalaDaerah #Pilkada2020 #Cakada #Paslon #KPU #Pelanggaran #RakyatMerdeka #RMCoid https://rmco.id/baca-berita/government-action/46720/langgar-protokol-kesehatan-mendagri-semprit-50-kepala-daerah …",0
"Utamakan Protokol Kesehatan Dimanapun Kita Berada
#DisiplinLakukan3M",1
"[H-5 MUSKERWIL XV]

Hello padma dan ksatria!
Semoga tetap semangat ya👋🏻
Tetap jaga jarak dan patuhi protokol kesehatan.

Kami ingin mengingatkan, udah H-5  Acara ""MUSKERWIL XV""  ✊🏻

Update terus informasi dari DPW III POPMASEPI!
Jangan sampai ketinggalan informasi!  pic.twitter.com/xOJvMm24Kx",1
Tim juga mensosialisasikan peraturan walikota No. 26 Tahun 2020 tentang penerapan disiplin dan penegakan hukum protokol kesehatan dalam rangka percepatan penanganan corona virus disease 2019 dan pemulihan ekonomi di Kota Palangka Raya.,1
"Wakapolri Tegaskan Pilkada Serentak di Kalteng Taati Protokol Kesehatan
 https://www.borneonews.co.id/berita/183980-wakapolri-tegaskan-pilkada-serentak-di-kalteng-taati-protokol-kesehatan …",1
Patuhi Protokol Kesehatan #DisiplinLakukan3M,1
"protokol kesehatan tapi di video yg saya tonton di story nya arek” ya sama aja i mas wkwk
alias wong-wong tida ada psycal distance seh",0
"Babinsa Koramil 03 Bersama BKO Koarmada 1 Gelar Patroli Kesehatan di Stasiun Senen

Jakarta Pusat.  Pasukan BKO dari Mako Koarmada 1 beserta babinsa Koramil 03 Senen melakukan patroli protokol kesehatan di Stasiun…  https://www.instagram.com/p/CE08SClhUgM/?igshid=dbcj7nvtxzpo …",1
kasih tau kalau garuda sudah beroprasi sesuai standar kesehatan dan warga indonesia harus taat protokol kesehatan karena covid19 mbknya,1
"""... Dengan tetap memperhatikan protokol kesehatan...""
Semacam kalimat garansi keamanan...",1
Giat thunder patrol di perbankan BNI Sampang berikan himbauan pada para nasabah supaya melaksanakan protokol kesehatan  pic.twitter.com/02RI1f02lS,1
"Masih WFH ya? 🤣

Cari café buat kerjain kerjaan aja gitu hahaha",0
"Demi menerapakan protokol kesehatan, PDIP Minahasa Utara menyediakan air bersih untuk mencuci tangan para paslon cakada di kantor KPU #BersamaMajukanEkonomi  pic.twitter.com/L8fPm5uR3j",1
"#RT @bps_statistics: Murad Ismail, Gubernur Maluku mengajak masyarakat untuk menerima petugas Sensus Penduduk September yang digelar selama bulan ini.

""Petugas Sensus semuanya mematuhi protokol kesehatan, karena itu terima kedatangannya serta berikan ja…  pic.twitter.com/ebU5SecOMq",1
Wagub Cok Ace Harap Melalui Pergub 46 Tahun 2020 Kesadaran Masyarakat Akan Protokol Kesehatan Makin Tinggi:  http://metrobali.com/wagub-cok-ace-harap-melalui-pergub-46-tahun-2020-kesadaran-masyarakat-akan-protokol-kesehatan-makin-tinggi/ … via @metrobali,1
"@TaWanRestaurant dear manajemen, penerapan protokol kesehatan jgn tanggung2. Chefnya justru lbh penting utk pakai masker dg benar. Thx.  pic.twitter.com/P7z8y7upQ6",0
"AIPTU DEDI SUARDI bhabinkamtibmas Ds. Ciranjang laksanakan pengamanan penyaluran BLTDD Ds. Ciranjang dan menghimbau warga penerima bantuan agar mematuhi protokol kesehatan.
#CegahCovid19
#AdaptasiKebiasaanBaru
@DivHumas_Polri
@humaspoldajbr
@polres_cianjur
@humaspolrescjr pic.twitter.com/VhX7xCLskF",0
KPU Minta Semua Paslon Pilkada Teken Komitmen Patuh Protokol Kesehatan #TauCepatTanpaBatas #BeritaTerkini #Berita #News #BeritaNasional . https://news.okezone.com/read/2020/09/07/337/2273774/kpu-minta-semua-paslon-pilkada-teken-komitmen-patuh-protokol-kesehatan …,0
"Utamakan Protokol Kesehatan Dimanapun Kita Berada
#DisiplinLakukan3Ma",1
Bhabinkamtibmas polsek Ceper giat sambang warga agar selalu patuhi protokol kesehatan  pic.twitter.com/GH2wvchPdi,1
Garuda Indonesia mendukung penuh program @kemenhub151 dalam mengedukasi masyarakat terkait penerapan protokol kesehatan di bandara dalam rangka terbang aman dan nyaman di masa pandemi. #BecauseYouMatter #YukTerbangLagi #GALiveReport pic.twitter.com/YuLzHKwKqh,1
